/media/sunyu/OS1/suanli/collectionunzip/anonymous_17
obj                 |bestobj             |time                |
104092.440          |104092.440          |427.233             |lns
104092.440          |104092.440          |432.640             |random
104037.659          |104037.659          |456.545             |random
104037.659          |104037.659          |465.041             |random
104037.659          |104037.659          |473.128             |random
104037.659          |104037.659          |483.063             |random
104037.639          |104037.639          |491.768             |random
103945.699          |103945.699          |502.418             |random
103912.935          |103912.935          |513.842             |lns
103885.139          |103885.139          |519.781             |random
103885.139          |103885.139          |530.033             |random
103861.493          |103861.493          |538.931             |random
103861.493          |103861.493          |548.787             |random
102067.831          |102067.831          |559.714             |lns
102067.831          |102067.831          |567.258             |random
102040.776          |102040.776          |579.110             |random
95817.529           |95817.529           |595.485             |lns
95817.509           |95817.509           |603.441             |random
95817.509           |95817.509           |615.295             |random
95817.509           |95817.509           |623.662             |random
95817.379           |95817.379           |635.155             |lns
95817.379           |95817.379           |644.530             |random
93630.498           |93630.498           |652.551             |lns
93630.498           |93630.498           |663.143             |random
93625.014           |93625.014           |672.528             |random
93625.014           |93625.014           |681.813             |random
93625.014           |93625.014           |690.835             |random
93625.014           |93625.014           |698.640             |random
93605.854           |93605.854           |708.128             |random
93288.582           |93288.582           |716.154             |random
93288.582           |93288.582           |724.745             |random
93288.582           |93288.582           |743.127             |random
93288.582           |93288.582           |752.342             |random
93288.582           |93288.582           |761.476             |random
93288.582           |93288.582           |770.715             |random
93261.435           |93261.435           |779.933             |random
84908.372           |84908.372           |788.240             |lns
84908.372           |84908.372           |796.789             |random
84908.372           |84908.372           |806.755             |random
84908.372           |84908.372           |817.058             |random
84908.372           |84908.372           |825.696             |random
84908.372           |84908.372           |836.916             |random
84631.748           |84631.748           |850.532             |random
84591.404           |84591.404           |860.215             |random
84348.308           |84348.308           |863.329             |lns
84348.308           |84348.308           |871.865             |random
84348.308           |84348.308           |880.904             |random
84298.271           |84298.271           |892.936             |random
84298.271           |84298.271           |903.451             |random
84298.271           |84298.271           |912.112             |random
84298.271           |84298.271           |922.131             |random
84298.271           |84298.271           |930.812             |random
84298.271           |84298.271           |942.642             |random
84288.209           |84288.209           |955.319             |random
84288.209           |84288.209           |964.723             |random
84288.209           |84288.209           |975.575             |random
84288.209           |84288.209           |985.071             |random
84288.209           |84288.209           |994.796             |random
84288.209           |84288.209           |999.877             |random
total time : 1000.0309629440308
